"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92168164513","Escola Barcelona","#","C","Joan Güell","126","126","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.381944","2.132062","427427.746","4581521.321","427519.651","4581722.25","933300650","#","","","","","","","",
"92168164518","Escola Bàrkeno","#","C","Cisell","15","15","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.355474","2.145239","428500.562","4578571.638","428592.478","4578772.54","932230829","#","","","","","","","",
"92168164518","Escola Bàrkeno","#","C","Cisell","15","15","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.355474","2.145239","428500.562","4578571.638","428592.478","4578772.54","932232638","Fax","","","","","","","",
"92168164520","Escola Baró de Viver","#","C","Tucumán","1","1","58","Baró de Viver","09","Sant Andreu","08030","019","BARCELONA","41.445631","2.200157","433186.817","4588536.937","433278.773","4588737.932","933455613","#","","","","","","","",
"92168164520","Escola Baró de Viver","#","C","Tucumán","1","1","58","Baró de Viver","09","Sant Andreu","08030","019","BARCELONA","41.445631","2.200157","433186.817","4588536.937","433278.773","4588737.932","933455613","Fax","","","","","","","",
"92168164521","Escola Barrufet","#","Ptge","Vapor Vell","7","7","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.376928","2.13476","427647.745","4580962.16","427739.652","4581163.084","934097208","#","","","","","","","",
"92168164557","Centre Educatiu Betània-Patmos","#","Av","Esplugues","113","115","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.394501","2.112176","425779.251","4582932.179","425871.14","4583133.12","932039995","#","(edifici av Esplugues)","","","","","","",
"92168164557","Centre Educatiu Betània-Patmos","#","Av","Mare de Déu de Lorda","2","2","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.39658","2.109782","425581.457","4583165.009","425673.344","4583365.952","932521908","Fax","","","","","","","",
"92168164557","Centre Educatiu Betània-Patmos","#","Av","Esplugues","113","115","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.394501","2.112176","425779.251","4582932.179","425871.14","4583133.12","932521908","Fax","","","","","","","",
"92168164557","Centre Educatiu Betània-Patmos","#","Av","Mare de Déu de Lorda","2","2","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.39658","2.109782","425581.457","4583165.009","425673.344","4583365.952","932521900","#","","","","","","","",
"92168164557","Centre Educatiu Betània-Patmos","#","Av","Esplugues","113","115","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.394501","2.112176","425779.251","4582932.179","425871.14","4583133.12","932521900","#","","","","","","","",
"92168164557","Centre Educatiu Betània-Patmos","#","Av","Mare de Déu de Lorda","2","2","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.39658","2.109782","425581.457","4583165.009","425673.344","4583365.952","932039995","#","(edifici av Esplugues)","","","","","","",
"92168164573","Escola Bogatell","#","C","Ramon Turró","74","76","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.393435","2.194462","432657.165","4582746.57","432749.118","4582947.512","932250494","#","","","","","","","",
"92168164573","Escola Bogatell","#","C","Ramon Turró","74","76","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.393435","2.194462","432657.165","4582746.57","432749.118","4582947.512","932250494","Fax","","","","","","","",
"92168164575","Centre Educatiu Bon Pastor","#","C","Sant Adrià","134","134","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.435821","2.204396","433530.915","4587444.538","433622.874","4587645.523","933140451","#","","","","","","","",
"92168164575","Centre Educatiu Bon Pastor","#","C","Sant Adrià","134","134","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.435821","2.204396","433530.915","4587444.538","433622.874","4587645.523","933149250","Fax","","","","","","","",
"92168164582","Escola Brasil","#","G.V.","Corts Catalanes","1108","1108","71","Provençals del Poblenou","10","Sant Martí","08020","019","BARCELONA","41.416222","2.204847","433548.623","4585268.317","433640.583","4585469.282","933086985","Fax","","","","","","","",
"92168164582","Escola Brasil","#","G.V.","Corts Catalanes","1108","1108","71","Provençals del Poblenou","10","Sant Martí","08020","019","BARCELONA","41.416222","2.204847","433548.623","4585268.317","433640.583","4585469.282","933086995","#","","","","","","","",
"92168164601","Escola La Caixa","#","C","Andrade","182","182","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.417291","2.203062","433400.512","4585388.393","433492.471","4585589.359","933146420","#","","","","","","","",
"92168164605","Centre Educatiu Escolàpies Sant Martí - Barcelona","#","C","Joan de Peguera","42","42","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.412395","2.181667","431607.369","4584861.602","431699.311","4585062.563","934569303","#","","","","","","","",
"92168164605","Centre Educatiu Escolàpies Sant Martí - Barcelona","#","C","Joan de Peguera","42","42","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.412395","2.181667","431607.369","4584861.602","431699.311","4585062.563","934569302","Fax","","","","","","","",
"92168164607","Escola Calderón de la Barca","#","C","Nil","27","29","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.433706","2.171545","430784.086","4587235.537","430876.02","4587436.52","934084651","#","","","","","","","",
"92168164612","Escola Can Clos","#","C","Pedrera del Mussol","10","14","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.360791","2.147585","428702.616","4579159.99","428794.533","4579360.897","933326145","#","","","","","","","",
"92168164612","Escola Can Clos","#","C","Pedrera del Mussol","10","14","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.360791","2.147585","428702.616","4579159.99","428794.533","4579360.897","933326145","Fax","","","","","","","",
"92168164626","Escola Prosperitat","#","C","Molí","57","57","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.44471","2.18122","431603.965","4588449.485","431695.906","4588650.479","933503604","#","","","","","","","",
"92168164628","Centre Educatiu Abat Oliba-Spínola","#","Av","Mare de Déu de Montserrat","86","86","33","el Baix Guinardó","07","Horta-Guinardó","08024","019","BARCELONA","41.415597","2.16785","430456.07","4585227.983","430548.002","4585428.947","934565381","#","","","","","","","",
"92168164632","Escola Poble-sec","#","Pg","Exposició","1","1","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.369949","2.163863","430073.976","4580163.42","430165.906","4580364.337","934416807","Fax","","","","","","","",
"92168164632","Escola Poble-sec","#","Pg","Exposició","1","1","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.369949","2.163863","430073.976","4580163.42","430165.906","4580364.337","934416807","#","","","","","","","",
"92168164633","Escola d'Educació Infantil Carles Riba","#","C","Pomaret","11","11","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403313","2.124864","426849.814","4583899.631","426941.713","4584100.582","932063013","#","","","","","","","",
"92168164635","Escola Carlit","#","C","Roger de Flor","162","162","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.397403","2.174736","431012.247","4583202.6","431104.185","4583403.545","932652222","#","","","","","","","",
"92168164647","Escola Casas","#","C","Sant Joan de Malta","44","44","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.408477","2.192809","432534.512","4584417.802","432626.463","4584618.759","934851483","Fax","","","","","","","",
"92168164647","Escola Casas","#","C","Sant Joan de Malta","44","44","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.408477","2.192809","432534.512","4584417.802","432626.463","4584618.759","933004265","#","","","","","","","",
"92168164654","Escola Castella","#","Pl","Castella","8","8","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.384975","2.164617","430153.059","4581831.021","430244.989","4582031.953","933020835","#","","","","","","","",
"92168164659","Escola Catalònia","#","C","Perú","195","195","71","Provençals del Poblenou","10","Sant Martí","08020","019","BARCELONA","41.412882","2.201384","433255.78","4584900.258","433347.738","4585101.22","933076366","#","","","","","","","",
"92168164665","Escola Cavall Bernat","#","Rbla","Badal","113","113","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.371059","2.131952","427406.416","4580312.948","427498.321","4580513.866","933322930","#","","","","","","","",
"92168164665","Escola Cavall Bernat","#","Rbla","Badal","113","113","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.371059","2.131952","427406.416","4580312.948","427498.321","4580513.866","933322930","Fax","","","","","","","",
"92168164758","Escola Ciutat Comtal","#","C","Pujalt","6","8","56","Vallbona","08","Nou Barris","08033","019","BARCELONA","41.462949","2.182793","431754.47","4590473.145","431846.412","4590674.158","933592942","#","","","","","","","",
"92168164758","Escola Ciutat Comtal","#","C","Pujalt","6","8","56","Vallbona","08","Nou Barris","08033","019","BARCELONA","41.462949","2.182793","431754.47","4590473.145","431846.412","4590674.158","933592942","Fax","","","","","","","",
"92168164760","Centre Educatiu Claret","#","C","Sant Antoni Maria Claret","49","49","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.405951","2.166602","430341.438","4584158.11","430433.369","4584359.064","932081830","#","","","","","","","",
"92168164760","Centre Educatiu Claret","#","C","Sant Antoni Maria Claret","49","49","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.405951","2.166602","430341.438","4584158.11","430433.369","4584359.064","932081831","Fax","","","","","","","",
"92168164762","Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador","#","Rbla","Caçador","6","12","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.440794","2.167679","430468.637","4588025.577","430560.568","4588226.567","934270125","#","","","","","","","",
"92168164762","Centre Educatiu Jesús Maria Claudina Thévenet *Rambla  Caçador","#","Rbla","Caçador","6","12","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.440794","2.167679","430468.637","4588025.577","430560.568","4588226.567","934278979","Fax","","","","","","","",
"92168164764","Centre Educatiu Closa","#","C","Emili Roca","22","22","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.429254","2.178193","431334.778","4586735.917","431426.717","4586936.895","933493939","#","","","","","","","",
"92168164764","Centre Educatiu Closa","#","C","Emili Roca","22","22","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.429254","2.178193","431334.778","4586735.917","431426.717","4586936.895","933510001","Fax","","","","","","","",
"92168164771","Escola Collaso i Gil","#","C","Sant Pau","101","101","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376217","2.168985","430508.96","4580855.175","430600.894","4581056.098","934410098","#","","","","","","","",
"92168164771","Escola Collaso i Gil","#","C","Sant Pau","101","101","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376217","2.168985","430508.96","4580855.175","430600.894","4581056.098","934410114","Fax","","","","","","","",
"92168164772","Escola Bressol Municipal Collserola","#","C","Mare de Déu de Port","183","183","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.355779","2.145605","428531.504","4578605.224","428623.42","4578806.126","932233093","#","","","","","","","",
"92168164783","Escola Concepción Arenal","#","C","Cristóbal de Moura","240","240","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.417487","2.215342","434426.96","4585400.862","434518.928","4585601.829","933052151","Fax","","","","","","","",
"92168164783","Escola Concepción Arenal","#","C","Cristóbal de Moura","240","240","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.417487","2.215342","434426.96","4585400.862","434518.928","4585601.829","933052151","#","","","","","","","",
"92168164787","Llar d'Infants Congrés","#","C","Concepción Arenal","145","149","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.426059","2.18406","431821.72","4586376.588","431913.664","4586577.563","933520365","#","","","","","","","",
"92168164803","Escola Coves d'en Cimany","#","C","Coves d'en Cimany","42","54","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.420741","2.15284","429207.204","4585811.225","429299.124","4586012.194","933585053","#","","","","","","","",
"92168164803","Escola Coves d'en Cimany","#","C","Coves d'en Cimany","42","54","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.420741","2.15284","429207.204","4585811.225","429299.124","4586012.194","934295350","Fax","","","","","","","",
"92168164826","Llar d'Infants Daina","#","C","Santa Amàlia","42","42","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.42991","2.163357","430095.877","4586820.657","430187.805","4587021.636","","No tenen telèfon","","","","","","","",
"92168164884","Escola del Mar","#","C","Gènova","12","12","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.41786","2.170163","430651.75","4585477.399","430743.684","4585678.365","934364751","#","","","","","","","",
"92168164884","Escola del Mar","#","C","Gènova","12","12","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.41786","2.170163","430651.75","4585477.399","430743.684","4585678.365","934364440","Fax","","","","","","","",
"92168164894","Llar d'Infants Didacta","#","C","Congrés","114","116","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.437752","2.159782","429805.617","4587694.157","429897.542","4587895.144","934273104","#","","","","","","","",
